episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5
0,0,0.000000,agent_0,actor_logits,0,1,3,0.055922,-0.235102,0.035645,1.090744,0.368666,0.055922,0.020276,-0.235102,,,
0,0,0.000000,agent_1,actor_logits,1,1,3,0.319232,-0.896208,0.370631,0.996760,0.503302,-0.051400,0.319232,-0.896208,,,
0,0,0.000000,agent_2,actor_logits,3,1,4,0.225032,-0.064622,0.014129,1.380040,0.275258,0.210903,-0.064622,0.117962,0.225032,,
0,0,0.000000,agent_3,actor_logits,0,1,5,0.294080,-0.191051,0.014252,1.592827,0.243601,0.294080,-0.191051,0.279829,-0.010158,0.027412,
0,0,0.000000,agent_4,actor_logits,0,1,3,0.164531,-0.317354,0.058583,1.078089,0.390516,0.164531,-0.317354,0.105947,,,
0,0,0.000000,agent_5,actor_logits,0,1,3,0.039774,-0.302622,0.073149,1.088468,0.378855,0.039774,-0.302622,-0.033375,,,
0,1,1.000000,agent_0,actor_logits,1,1,3,0.097343,-0.362026,0.117511,1.081141,0.396697,-0.020168,0.097343,-0.362026,,,
0,1,1.000000,agent_3,actor_logits,4,1,5,0.583293,-0.474756,0.241437,1.551840,0.294405,0.284994,-0.474756,0.341856,-0.066848,0.583293,
0,1,1.000000,agent_4,actor_logits,0,1,3,0.124620,-0.297495,0.165955,1.084141,0.399562,0.124620,-0.297495,-0.041335,,,
0,1,1.000000,agent_5,actor_logits,0,1,3,-0.054110,-0.295730,0.004018,1.092598,0.359538,-0.054110,-0.295730,-0.058128,,,
0,2,2.000000,agent_4,actor_logits,0,1,3,0.146526,-0.218718,0.157535,1.087701,0.392422,0.146526,-0.218718,-0.011010,,,
0,2,2.000000,agent_5,actor_logits,0,1,3,-0.011549,-0.259556,0.054849,1.093205,0.366706,-0.011549,-0.259556,-0.066398,,,
0,3,3.000000,agent_0,actor_logits,0,1,3,-0.041214,-0.283228,0.103305,1.093772,0.372177,-0.041214,-0.144519,-0.283228,,,
0,3,3.000000,agent_1,actor_logits,1,1,3,0.667938,-1.225854,0.749497,0.878173,0.616103,-0.081559,0.667938,-1.225854,,,
0,3,3.000000,agent_3,actor_logits,2,1,3,0.129574,-0.218532,0.079166,1.088213,0.380241,0.050408,-0.218532,0.129574,,,
0,3,3.000000,agent_4,actor_logits,2,1,3,0.168833,-0.327176,0.097581,1.077894,0.397459,0.071253,-0.327176,0.168833,,,
0,3,3.000000,agent_5,actor_logits,2,1,3,0.027179,-0.393538,0.033486,1.082193,0.381149,-0.006307,-0.393538,0.027179,,,
0,4,4.000000,agent_0,actor_logits,1,1,3,0.181130,-0.442684,0.181709,1.067789,0.421987,-0.000579,0.181130,-0.442684,,,
0,4,4.000000,agent_2,actor_logits,3,1,5,0.340355,-0.152479,0.128594,1.596788,0.242579,0.189590,0.081719,-0.152479,0.340355,0.211761,
0,4,4.000000,agent_4,actor_logits,0,1,3,0.184691,-0.220611,0.016430,1.082799,0.377290,0.184691,0.168261,-0.220611,,,
0,5,5.000000,agent_2,actor_logits,3,1,4,0.428394,-0.489069,0.037125,1.331907,0.327291,0.060656,0.391269,-0.489069,0.428394,,
0,5,5.000000,agent_3,actor_logits,4,1,5,0.532468,-0.250824,0.255860,1.578801,0.279812,0.108873,-0.250824,0.158479,0.276608,0.532468,
0,5,5.000000,agent_4,actor_logits,0,1,3,0.105142,-0.032391,0.114463,1.096761,0.361879,0.105142,-0.032391,-0.009321,,,
0,5,5.000000,agent_5,actor_logits,1,1,3,0.139464,-0.460320,0.194698,1.070101,0.421583,-0.055235,0.139464,-0.460320,,,
0,6,6.000000,agent_0,actor_logits,1,1,3,0.135768,-0.086638,0.125230,1.094443,0.372733,0.010538,0.135768,-0.086638,,,
0,6,6.000000,agent_1,actor_logits,1,1,3,0.582003,-0.690323,0.561773,0.981153,0.540431,0.020231,0.582003,-0.690323,,,
0,6,6.000000,agent_3,actor_logits,2,1,4,0.077018,-0.108804,0.100575,1.383658,0.278867,-0.023556,-0.108804,0.077018,-0.084087,,
0,6,6.000000,agent_4,actor_logits,2,1,3,0.078896,-0.098129,0.024628,1.095659,0.355438,0.054269,-0.098129,0.078896,,,
0,7,7.000000,agent_3,actor_logits,2,1,4,0.230957,-0.377362,0.267305,1.363991,0.326193,-0.048807,-0.036348,0.230957,-0.377362,,
0,7,7.000000,agent_4,actor_logits,0,1,3,0.076109,0.051345,0.010941,1.098561,0.337307,0.076109,0.065168,0.051345,,,
0,7,7.000000,agent_5,actor_logits,1,1,3,0.468305,-0.228421,0.420321,1.056995,0.464026,0.047984,0.468305,-0.228421,,,
0,8,8.000000,agent_0,actor_logits,1,1,3,0.011999,-0.312389,0.038356,1.088888,0.372392,-0.026356,0.011999,-0.312389,,,
0,8,8.000000,agent_2,actor_logits,3,1,5,0.311562,-0.130998,0.114798,1.599123,0.238227,0.077249,-0.130998,0.196764,0.311562,0.175318,
0,8,8.000000,agent_4,actor_logits,2,1,3,0.173578,-0.194137,0.125769,1.087495,0.388480,0.047808,-0.194137,0.173578,,,
0,9,9.000000,agent_1,actor_logits,2,1,4,0.264612,-0.886356,0.211994,1.317246,0.349971,0.052618,-0.047248,0.264612,-0.886356,,
0,9,9.000000,agent_4,actor_logits,1,1,3,0.214741,0.036982,0.168240,1.095161,0.372815,0.036982,0.214741,0.046501,,,
0,9,9.000000,agent_5,actor_logits,1,1,4,0.095407,-0.055079,0.108877,1.384658,0.274084,-0.013469,0.095407,-0.019569,-0.055079,,
0,10,10.000000,agent_0,actor_logits,1,1,3,0.055694,-0.050483,0.080386,1.097574,0.354355,-0.050483,0.055694,-0.024692,,,
0,10,10.000000,agent_2,actor_logits,1,1,3,0.351721,0.042775,0.301648,1.087641,0.404233,0.050073,0.351721,0.042775,,,
0,10,10.000000,agent_3,actor_logits,2,1,3,-0.006299,-0.256327,0.054088,1.093104,0.366821,-0.256327,-0.060387,-0.006299,,,
0,10,10.000000,agent_5,actor_logits,2,1,5,0.347361,-0.246949,0.150670,1.591851,0.252651,0.067951,0.111292,0.347361,-0.246949,0.196691,
0,11,11.000000,agent_4,actor_logits,1,1,5,0.273514,-0.500875,0.151600,1.578967,0.261189,0.121915,0.273514,-0.113735,0.086462,-0.500875,
0,11,11.000000,agent_5,actor_logits,2,1,5,0.380989,-0.162409,0.236444,1.589497,0.270009,0.144544,0.059412,0.380989,-0.115973,-0.162409,
0,12,12.000000,agent_0,actor_logits,0,1,3,-0.166672,-0.334651,0.062614,1.096248,0.359108,-0.166672,-0.334651,-0.229286,,,
0,12,12.000000,agent_1,actor_logits,3,1,4,0.347561,-0.428885,0.499350,1.330513,0.394818,-0.151789,-0.428885,-0.416339,0.347561,,
0,12,12.000000,agent_2,actor_logits,2,1,5,0.449878,-0.258129,0.124403,1.565999,0.288664,0.325475,-0.170485,0.449878,-0.258129,-0.146449,
0,13,13.000000,agent_0,actor_logits,0,1,3,-0.155463,-0.185698,0.021989,1.098531,0.339159,-0.155463,-0.185698,-0.177452,,,
0,13,13.000000,agent_1,actor_logits,0,1,3,-0.048520,-0.373658,0.098675,1.089777,0.380450,-0.048520,-0.373658,-0.147195,,,
0,13,13.000000,agent_2,actor_logits,1,1,4,0.810127,-0.403564,0.767597,1.280390,0.452013,0.042531,0.810127,-0.403564,0.014062,,
0,13,13.000000,agent_3,actor_logits,3,1,4,0.103784,-0.200230,0.278946,1.377783,0.307659,-0.176039,-0.175162,-0.200230,0.103784,,
0,13,13.000000,agent_5,actor_logits,1,1,3,0.563069,-0.031521,0.488505,1.062509,0.461823,0.074564,0.563069,-0.031521,,,
0,14,14.000000,agent_0,actor_logits,1,1,3,-0.063900,-0.162384,0.069601,1.097748,0.352240,-0.133502,-0.063900,-0.162384,,,
0,14,14.000000,agent_1,actor_logits,0,1,3,0.006991,-0.262919,0.226126,1.091308,0.390462,0.006991,-0.219136,-0.262919,,,
0,14,14.000000,agent_2,actor_logits,3,1,5,0.318616,-0.215320,0.001725,1.586335,0.243262,0.188538,0.316891,-0.215320,0.318616,-0.114932,
0,14,14.000000,agent_3,actor_logits,3,1,4,0.469998,-0.283084,0.601772,1.330147,0.400819,-0.131773,-0.272043,-0.283084,0.469998,,
0,15,15.000000,agent_1,actor_logits,0,1,3,0.075658,-0.287298,0.076116,1.087241,0.381341,0.075658,-0.000458,-0.287298,,,
0,15,15.000000,agent_2,actor_logits,1,1,4,0.545418,-0.150094,0.435690,1.351213,0.362945,0.109728,0.545418,-0.150094,0.050463,,
0,15,15.000000,agent_4,actor_logits,2,1,4,0.509445,-0.613089,0.261398,1.320554,0.353396,0.248047,0.200554,0.509445,-0.613089,,
0,15,15.000000,agent_5,actor_logits,2,1,5,0.496758,-0.754242,0.183475,1.517524,0.308480,0.183694,0.313283,0.496758,-0.439983,-0.754242,
0,16,16.000000,agent_0,actor_logits,2,1,3,0.006326,-0.245225,0.045388,1.092915,0.365869,-0.039062,-0.245225,0.006326,,,
0,16,16.000000,agent_1,actor_logits,0,1,3,0.073273,-0.305525,0.277464,1.085243,0.409436,0.073273,-0.204191,-0.305525,,,
0,16,16.000000,agent_2,actor_logits,3,1,5,0.385354,-0.295660,0.162077,1.587226,0.251704,0.213084,0.223277,-0.295660,0.385354,0.130060,
0,16,16.000000,agent_3,actor_logits,2,1,3,0.129758,-0.464799,0.231200,1.070562,0.426369,-0.101442,-0.464799,0.129758,,,
0,17,17.000000,agent_0,actor_logits,3,1,4,0.203029,-0.653501,0.186424,1.341170,0.344290,0.016605,-0.653501,-0.227802,0.203029,,
0,17,17.000000,agent_1,actor_logits,0,1,3,0.058548,-0.394922,0.079724,1.080914,0.390810,0.058548,-0.021177,-0.394922,,,
0,17,17.000000,agent_2,actor_logits,1,1,4,0.494505,-0.330583,0.123069,1.341659,0.336726,0.059669,0.494505,-0.330583,0.371435,,
0,17,17.000000,agent_4,actor_logits,2,1,4,0.376796,-0.389896,0.040246,1.348043,0.297055,0.336550,0.316285,0.376796,-0.389896,,
