episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5
0,0,0.000000,agent_0,q_values,1,1,2,77.011536,69.447731,7.563805,0.004442,0.999481,69.447731,77.011536,,,,
0,0,0.000000,agent_1,q_values,2,1,3,87.050301,78.744957,7.153023,0.008672,0.998971,78.744957,79.897278,87.050301,,,
0,0,0.000000,agent_2,q_values,4,1,5,101.980728,91.268463,8.627167,0.004186,0.999580,93.156738,91.268463,93.353561,92.437370,101.980728,
0,0,0.000000,agent_3,q_values,1,1,3,172.072083,163.928543,6.326340,0.015730,0.997925,165.745743,172.072083,163.928543,,,
0,0,0.000000,agent_4,q_values,0,1,2,98.159943,93.263779,4.896164,0.043776,0.992580,98.159943,93.263779,,,,
0,0,0.000000,agent_5,q_values,1,1,2,113.618805,110.383667,3.235138,0.161097,0.962135,110.383667,113.618805,,,,
0,3,3.000000,agent_2,q_values,0,1,3,101.986053,91.786476,6.193184,0.015085,0.997924,101.986053,95.792870,91.786476,,,
0,5,5.000000,agent_4,q_values,0,1,3,98.504128,88.138031,6.656197,0.010191,0.998684,98.504128,91.847931,88.138031,,,
0,6,6.000000,agent_2,q_values,0,1,5,102.024521,90.075821,8.006721,0.004533,0.999524,102.024521,90.075821,94.017799,92.364174,92.503136,
0,9,9.000000,agent_0,q_values,3,1,4,77.227020,67.289810,6.771393,0.015091,0.998123,67.289810,69.942253,70.455627,77.227020,,
0,9,9.000000,agent_1,q_values,2,1,4,87.726532,78.886429,2.603973,0.277438,0.927210,82.296021,85.122559,87.726532,78.886429,,
0,9,9.000000,agent_4,q_values,2,1,4,98.711502,87.482964,5.472412,0.027437,0.995788,87.654755,93.239090,98.711502,87.482964,,
0,10,10.000000,agent_3,q_values,1,1,3,173.481018,165.166016,6.561157,0.012954,0.998344,165.166016,173.481018,166.919861,,,
0,10,10.000000,agent_5,q_values,1,1,4,114.151558,106.883606,6.551819,0.024444,0.996876,107.599739,114.151558,106.883606,107.252495,,
0,11,11.000000,agent_1,q_values,0,1,3,87.242218,80.309105,6.916359,0.015554,0.998037,87.242218,80.325859,80.309105,,,
0,11,11.000000,agent_2,q_values,1,1,3,101.562973,91.870461,8.331093,0.002907,0.999697,93.231880,101.562973,91.870461,,,
0,11,11.000000,agent_4,q_values,1,1,3,98.498703,90.724098,7.751938,0.007444,0.999151,90.724098,98.498703,90.746765,,,
0,13,13.000000,agent_1,q_values,0,1,4,87.298569,78.586296,3.504211,0.201529,0.957934,87.298569,83.794357,83.006660,78.586296,,
0,15,15.000000,agent_0,q_values,2,1,3,77.319176,69.959007,4.420433,0.069717,0.987493,69.959007,72.898743,77.319176,,,
0,16,16.000000,agent_2,q_values,4,1,5,102.438881,86.523224,10.117332,0.000939,0.999918,86.523224,91.883659,91.365112,92.321548,102.438881,
0,18,18.000000,agent_3,q_values,1,1,2,174.385590,166.964172,7.421417,0.005036,0.999402,166.964172,174.385590,,,,
0,18,18.000000,agent_4,q_values,1,1,2,99.767799,90.895416,8.872383,0.001384,0.999860,90.895416,99.767799,,,,
0,19,19.000000,agent_0,q_values,0,1,2,76.614601,69.630081,6.984520,0.007388,0.999075,76.614601,69.630081,,,,
0,19,19.000000,agent_2,q_values,1,1,3,102.071182,89.445259,8.329597,0.002295,0.999755,93.741585,102.071182,89.445259,,,
0,19,19.000000,agent_5,q_values,1,1,3,114.317390,106.414116,5.504074,0.029641,0.995580,108.813316,114.317390,106.414116,,,
0,22,22.000000,agent_1,q_values,0,1,3,86.908356,77.947960,7.046661,0.008274,0.999002,86.908356,77.947960,79.861694,,,
0,23,23.000000,agent_0,q_values,0,1,3,76.881760,69.607674,6.002312,0.022985,0.996844,76.881760,69.607674,70.879448,,,
0,23,23.000000,agent_4,q_values,1,1,3,99.846550,89.563156,10.086281,0.000847,0.999924,89.760269,99.846550,89.563156,,,
0,24,24.000000,agent_2,q_values,2,1,3,101.905678,93.310478,7.677849,0.005789,0.999353,93.310478,94.227829,101.905678,,,
0,25,25.000000,agent_5,q_values,1,1,2,113.861267,106.148697,7.712570,0.003894,0.999553,106.148697,113.861267,,,,
0,27,27.000000,agent_3,q_values,0,1,2,175.135513,162.436722,12.698792,0.000042,0.999997,175.135513,162.436722,,,,
0,28,28.000000,agent_1,q_values,1,1,3,86.734062,78.221588,7.189606,0.008082,0.999046,79.544456,86.734062,78.221588,,,
0,28,28.000000,agent_4,q_values,3,1,5,100.410080,87.261505,9.789780,0.001097,0.999903,89.660118,89.477371,87.261505,100.410080,90.620300,
0,29,29.000000,agent_0,q_values,2,1,4,77.301491,68.469925,1.869057,0.413246,0.863716,68.469925,75.432434,77.301491,71.609314,,
0,31,31.000000,agent_2,q_values,0,1,3,101.305763,90.757515,8.546715,0.002156,0.999780,101.305763,90.757515,92.759048,,,
0,32,32.000000,agent_3,q_values,0,1,3,175.704208,164.473373,10.515762,0.000474,0.999960,175.704208,165.188446,164.473373,,,
0,34,34.000000,agent_3,q_values,1,1,3,174.743271,161.553070,10.572708,0.000323,0.999972,161.553070,174.743271,164.170563,,,
0,37,37.000000,agent_5,q_values,1,1,3,114.225548,106.725899,7.240768,0.010597,0.998732,106.984779,114.225548,106.725899,,,
0,38,38.000000,agent_1,q_values,2,1,3,87.215286,77.954491,7.141823,0.007412,0.999114,77.954491,80.073463,87.215286,,,
0,39,39.000000,agent_2,q_values,0,1,5,101.781143,88.143967,12.795418,0.000111,0.999992,101.781143,88.704185,88.143967,88.985725,88.551132,
0,39,39.000000,agent_4,q_values,2,1,3,100.911018,90.120453,6.541481,0.011105,0.998539,90.120453,94.369537,100.911018,,,
0,40,40.000000,agent_3,q_values,2,1,3,175.625458,165.511215,7.017685,0.007626,0.999065,168.607773,165.511215,175.625458,,,
0,41,41.000000,agent_5,q_values,0,1,1,113.508141,113.508141,nan,0.000000,1.000000,113.508141,,,,,
0,42,42.000000,agent_0,q_values,0,1,4,76.926071,69.174667,5.466988,0.043430,0.993676,76.926071,71.459084,70.554848,69.174667,,
0,42,42.000000,agent_1,q_values,1,1,2,87.165138,79.844841,7.320297,0.005504,0.999338,79.844841,87.165138,,,,
0,45,45.000000,agent_5,q_values,2,1,3,113.575150,107.121727,5.782959,0.032488,0.995367,107.792191,107.121727,113.575150,,,
0,47,47.000000,agent_1,q_values,2,1,3,85.719872,76.472565,7.933151,0.004190,0.999545,77.786720,76.472565,85.719872,,,
0,49,49.000000,agent_3,q_values,2,1,3,175.276489,167.043182,8.136398,0.005124,0.999442,167.140091,167.043182,175.276489,,,
0,50,50.000000,agent_2,q_values,0,1,3,101.569344,90.343842,6.966484,0.007668,0.999045,101.569344,90.343842,94.602859,,,
