episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7
0,0,0.000000,agent_0,actor_logits,0,1,2,10.930804,-8.898396,19.829201,0.000000,1.000000,10.930804,-8.898396,,,,,,
0,0,0.000000,agent_1,actor_logits,2,1,4,11.940495,-9.196306,10.550229,0.000303,0.999974,-5.498583,-9.196306,11.940495,1.390266,,,,
0,0,0.000000,agent_2,actor_logits,2,1,4,11.940495,-9.196306,10.550229,0.000303,0.999974,-5.498583,-9.196306,11.940495,1.390266,,,,
0,0,0.000000,agent_3,actor_logits,2,1,4,11.940495,-9.196306,10.550229,0.000303,0.999974,-5.498583,-9.196306,11.940495,1.390266,,,,
0,0,0.000000,agent_4,actor_logits,2,1,4,11.940495,-9.196306,10.550229,0.000303,0.999974,-5.498583,-9.196306,11.940495,1.390266,,,,
0,0,0.000000,agent_5,actor_logits,2,1,4,11.940495,-9.196306,10.550229,0.000303,0.999974,-5.498583,-9.196306,11.940495,1.390266,,,,
0,2,2.000000,agent_0,actor_logits,0,1,3,11.229987,-5.085699,15.687454,0.000004,1.000000,11.229987,-5.085699,-4.457467,,,,,
0,2,2.000000,agent_1,actor_logits,2,1,4,12.023220,-8.467232,9.700672,0.000655,0.999939,-7.284232,-8.467232,12.023220,2.322548,,,,
0,2,2.000000,agent_2,actor_logits,2,1,4,12.023220,-8.467232,9.700672,0.000655,0.999939,-7.284232,-8.467232,12.023220,2.322548,,,,
0,2,2.000000,agent_3,actor_logits,2,1,4,12.023220,-8.467232,9.700672,0.000655,0.999939,-7.284232,-8.467232,12.023220,2.322548,,,,
0,2,2.000000,agent_4,actor_logits,2,1,4,12.023220,-8.467232,9.700672,0.000655,0.999939,-7.284232,-8.467232,12.023220,2.322548,,,,
0,2,2.000000,agent_5,actor_logits,2,1,4,12.023220,-8.467232,9.700672,0.000655,0.999939,-7.284232,-8.467232,12.023220,2.322548,,,,
