episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7
0,0,0.000000,agent_0,actor_logits,1,1,2,0.211464,-6.314384,6.525848,0.011011,0.998537,-6.314384,0.211464,,,,,,
0,0,0.000000,agent_1,actor_logits,2,1,4,3.793108,-2.575690,3.795509,0.140190,0.973059,-1.861600,-2.575690,3.793108,-0.002401,,,,
0,0,0.000000,agent_2,actor_logits,2,1,4,3.793108,-2.575690,3.795509,0.140190,0.973059,-1.861600,-2.575690,3.793108,-0.002401,,,,
0,0,0.000000,agent_3,actor_logits,2,1,4,3.793108,-2.575690,3.795509,0.140190,0.973059,-1.861600,-2.575690,3.793108,-0.002401,,,,
0,0,0.000000,agent_4,actor_logits,2,1,4,3.793108,-2.575690,3.795509,0.140190,0.973059,-1.861600,-2.575690,3.793108,-0.002401,,,,
0,0,0.000000,agent_5,actor_logits,2,1,4,3.793108,-2.575690,3.795509,0.140190,0.973059,-1.861600,-2.575690,3.793108,-0.002401,,,,
0,2,2.000000,agent_0,actor_logits,2,1,3,3.502645,-4.206646,5.655975,0.027081,0.996070,-4.206646,-2.153330,3.502645,,,,,
0,2,2.000000,agent_1,actor_logits,2,1,4,3.509790,-3.705234,1.431689,0.519107,0.803460,-3.705234,-1.793319,3.509790,2.078101,,,,
0,2,2.000000,agent_2,actor_logits,2,1,4,3.509790,-3.705234,1.431689,0.519107,0.803460,-3.705234,-1.793319,3.509790,2.078101,,,,
0,2,2.000000,agent_3,actor_logits,2,1,4,3.509790,-3.705234,1.431689,0.519107,0.803460,-3.705234,-1.793319,3.509790,2.078101,,,,
0,2,2.000000,agent_4,actor_logits,2,1,4,3.509790,-3.705234,1.431689,0.519107,0.803460,-3.705234,-1.793319,3.509790,2.078101,,,,
0,2,2.000000,agent_5,actor_logits,2,1,4,3.509790,-3.705234,1.431689,0.519107,0.803460,-3.705234,-1.793319,3.509790,2.078101,,,,
0,4,4.000000,agent_0,actor_logits,2,1,3,3.066521,-4.935764,4.106777,0.085774,0.983482,-4.935764,-1.040257,3.066521,,,,,
0,4,4.000000,agent_1,actor_logits,2,1,4,3.660549,-3.344864,2.332831,0.328585,0.907446,-3.344864,-1.844477,3.660549,1.327718,,,,
0,4,4.000000,agent_2,actor_logits,2,1,4,3.660549,-3.344864,2.332831,0.328585,0.907446,-3.344864,-1.844477,3.660549,1.327718,,,,
0,4,4.000000,agent_3,actor_logits,2,1,4,3.660549,-3.344864,2.332831,0.328585,0.907446,-3.344864,-1.844477,3.660549,1.327718,,,,
0,4,4.000000,agent_4,actor_logits,3,1,4,3.359549,-3.070193,1.357490,0.548630,0.789721,-3.070193,-1.553271,2.002059,3.359549,,,,
0,4,4.000000,agent_5,actor_logits,2,1,3,2.281531,-6.135933,1.980704,0.371178,0.878586,-6.135933,0.300827,2.281531,,,,,
0,6,6.000000,agent_0,actor_logits,2,1,3,2.813652,-3.654537,4.394420,0.077214,0.986292,-3.654537,-1.580768,2.813652,,,,,
0,6,6.000000,agent_1,actor_logits,2,1,4,3.062495,-2.027412,2.455629,0.345009,0.910182,-2.027412,-1.941043,3.062495,0.606867,,,,
0,6,6.000000,agent_2,actor_logits,2,1,4,3.062495,-2.027412,2.455629,0.345009,0.910182,-2.027412,-1.941043,3.062495,0.606867,,,,
0,6,6.000000,agent_3,actor_logits,3,1,4,3.123982,-1.897397,1.860819,0.466824,0.854403,-1.897397,-1.671395,1.263163,3.123982,,,,
0,7,7.000000,agent_4,actor_logits,3,1,7,5.572960,-6.190687,3.146479,0.411001,0.912218,-6.190687,0.407586,1.935542,5.572960,2.426481,1.597134,-0.449661,
0,8,8.000000,agent_0,actor_logits,2,1,3,2.405858,-3.196124,3.863124,0.123748,0.975902,-3.196124,-1.457266,2.405858,,,,,
0,8,8.000000,agent_1,actor_logits,3,1,4,1.541216,-1.369706,0.216019,0.927840,0.517760,-1.100300,-1.369706,1.325197,1.541216,,,,
0,8,8.000000,agent_2,actor_logits,3,1,4,0.765786,-0.669095,0.428775,1.258836,0.437498,-0.159862,-0.669095,0.337011,0.765786,,,,
0,8,8.000000,agent_3,actor_logits,4,1,7,4.489090,-5.278825,0.269065,0.925647,0.533266,-5.278825,-0.805940,4.220025,1.796427,4.489090,1.057841,-0.623321,
0,9,9.000000,agent_4,actor_logits,1,1,4,2.684801,-5.724262,1.495085,0.669768,0.769944,1.189716,2.684801,0.085731,-5.724262,,,,
0,10,10.000000,agent_0,actor_logits,2,1,3,1.379272,-1.215857,2.101270,0.556292,0.835466,-1.215857,-0.721997,1.379272,,,,,
0,10,10.000000,agent_1,actor_logits,0,1,4,2.822814,-3.216868,1.463910,0.546562,0.802587,2.822814,1.358904,-1.578681,-3.216868,,,,
