episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7
0,0,0.000000,agent_0,actor_logits,1,1,2,0.066083,-0.337623,0.403706,0.673182,0.599578,-0.337623,0.066083,,,,,,
0,0,0.000000,agent_1,actor_logits,3,1,4,0.186487,-0.199388,0.056952,1.374503,0.294787,-0.199388,-0.077764,0.129535,0.186487,,,,
0,0,0.000000,agent_2,actor_logits,3,1,4,0.186487,-0.199388,0.056952,1.374503,0.294787,-0.199388,-0.077764,0.129535,0.186487,,,,
0,0,0.000000,agent_3,actor_logits,3,1,4,0.186487,-0.199388,0.056952,1.374503,0.294787,-0.199388,-0.077764,0.129535,0.186487,,,,
0,0,0.000000,agent_4,actor_logits,3,1,4,0.186487,-0.199388,0.056952,1.374503,0.294787,-0.199388,-0.077764,0.129535,0.186487,,,,
0,0,0.000000,agent_5,actor_logits,3,1,4,0.186487,-0.199388,0.056952,1.374503,0.294787,-0.199388,-0.077764,0.129535,0.186487,,,,
0,2,2.000000,agent_0,actor_logits,1,1,3,0.266815,-0.056314,0.242145,1.088808,0.398593,-0.056314,0.266815,0.024671,,,,,
0,2,2.000000,agent_1,actor_logits,3,1,4,0.165460,-0.051416,0.103019,1.382245,0.284308,-0.051416,0.062441,-0.045053,0.165460,,,,
0,2,2.000000,agent_2,actor_logits,3,1,4,0.165460,-0.051416,0.103019,1.382245,0.284308,-0.051416,0.062441,-0.045053,0.165460,,,,
0,2,2.000000,agent_3,actor_logits,3,1,4,0.165460,-0.051416,0.103019,1.382245,0.284308,-0.051416,0.062441,-0.045053,0.165460,,,,
0,2,2.000000,agent_4,actor_logits,3,1,4,0.165460,-0.051416,0.103019,1.382245,0.284308,-0.051416,0.062441,-0.045053,0.165460,,,,
0,2,2.000000,agent_5,actor_logits,1,1,3,0.178846,-0.075441,0.242903,1.091397,0.390653,-0.064056,0.178846,-0.075441,,,,,
0,4,4.000000,agent_0,actor_logits,1,1,4,0.116289,-0.002155,0.002816,1.385129,0.258255,0.113473,0.116289,0.102847,-0.002155,,,,
0,4,4.000000,agent_1,actor_logits,1,1,4,0.194224,-0.176203,0.005137,1.374491,0.287306,-0.034821,0.194224,-0.176203,0.189087,,,,
0,4,4.000000,agent_2,actor_logits,1,1,4,0.194224,-0.176203,0.005137,1.374491,0.287306,-0.034821,0.194224,-0.176203,0.189087,,,,
0,4,4.000000,agent_3,actor_logits,1,1,4,0.194224,-0.176203,0.005137,1.374491,0.287306,-0.034821,0.194224,-0.176203,0.189087,,,,
0,4,4.000000,agent_4,actor_logits,1,1,3,0.270112,-0.167771,0.315049,1.080846,0.421025,-0.044937,0.270112,-0.167771,,,,,
0,4,4.000000,agent_5,actor_logits,1,1,3,0.291468,-0.161704,0.323601,1.079642,0.423882,-0.032132,0.291468,-0.161704,,,,,
0,6,6.000000,agent_0,actor_logits,1,1,3,0.166066,0.010970,0.063369,1.096607,0.357791,0.102697,0.166066,0.010970,,,,,
0,6,6.000000,agent_1,actor_logits,1,1,3,0.154273,-0.041758,0.140611,1.095128,0.371635,0.013662,0.154273,-0.041758,,,,,
0,6,6.000000,agent_2,actor_logits,1,1,4,0.190708,-0.168053,0.021471,1.376439,0.284881,0.007906,0.190708,-0.168053,0.169237,,,,
0,6,6.000000,agent_3,actor_logits,1,1,4,0.190708,-0.168053,0.021471,1.376439,0.284881,0.007906,0.190708,-0.168053,0.169237,,,,
0,6,6.000000,agent_4,actor_logits,1,1,3,0.311416,-0.197222,0.288546,1.076795,0.425411,0.022870,0.311416,-0.197222,,,,,
0,6,6.000000,agent_5,actor_logits,1,1,3,0.301815,-0.191561,0.282504,1.078025,0.422930,0.019311,0.301815,-0.191561,,,,,
0,8,8.000000,agent_0,actor_logits,0,1,4,0.177115,0.029491,0.085904,1.384656,0.273126,0.177115,0.091211,0.029491,0.050270,,,,
0,8,8.000000,agent_1,actor_logits,1,1,4,0.152775,-0.104271,0.031674,1.381451,0.269854,0.115655,0.152775,-0.104271,0.121101,,,,
0,8,8.000000,agent_2,actor_logits,1,1,3,0.170571,-0.031575,0.179632,1.094368,0.376995,-0.009061,0.170571,-0.031575,,,,,
0,8,8.000000,agent_3,actor_logits,1,1,4,0.183664,-0.168455,0.034700,1.377606,0.281633,0.057677,0.183664,-0.168455,0.148964,,,,
0,8,8.000000,agent_4,actor_logits,1,1,3,0.292634,-0.186791,0.226694,1.079873,0.413855,0.065940,0.292634,-0.186791,,,,,
0,8,8.000000,agent_5,actor_logits,1,1,3,0.274384,-0.174382,0.197754,1.082252,0.406671,0.076630,0.274384,-0.174382,,,,,
0,10,10.000000,agent_0,actor_logits,1,1,3,0.242657,-0.146273,0.115735,1.086086,0.389333,0.126922,0.242657,-0.146273,,,,,
0,10,10.000000,agent_1,actor_logits,0,1,3,0.143313,-0.053064,0.061777,1.095336,0.362083,0.143313,0.081536,-0.053064,,,,,
0,10,10.000000,agent_2,actor_logits,3,1,4,0.153699,-0.063594,0.014314,1.382703,0.270459,0.056014,0.139385,-0.063594,0.153699,,,,
0,10,10.000000,agent_3,actor_logits,1,1,3,0.133658,-0.002631,0.131855,1.096557,0.363761,0.001804,0.133658,-0.002631,,,,,
0,10,10.000000,agent_4,actor_logits,1,1,3,0.229836,-0.145185,0.141671,1.087115,0.391362,0.088165,0.229836,-0.145185,,,,,
