episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5
0,0,0.000000,agent_0,actor_logits,1,1,2,0.308274,0.216997,0.091277,0.692107,0.522803,0.216997,0.308274,,,,
0,0,0.000000,agent_1,actor_logits,0,1,3,0.276496,0.181489,0.033439,1.097846,0.347647,0.276496,0.181489,0.243057,,,
0,0,0.000000,agent_2,actor_logits,0,1,5,0.226239,-0.149332,0.053271,1.599515,0.233263,0.226239,-0.149332,0.124740,-0.063448,0.172968,
0,0,0.000000,agent_3,actor_logits,1,1,3,0.334118,0.162364,0.141957,1.095723,0.369025,0.192161,0.334118,0.162364,,,
0,0,0.000000,agent_4,actor_logits,0,1,2,0.291620,0.163472,0.128148,0.691099,0.531993,0.291620,0.163472,,,,
0,0,0.000000,agent_5,actor_logits,0,1,2,0.249500,0.245606,0.003894,0.693145,0.500974,0.249500,0.245606,,,,
0,3,3.000000,agent_5,actor_logits,1,1,2,0.234754,0.175838,0.058916,0.692713,0.514725,0.175838,0.234754,,,,
0,5,5.000000,agent_2,actor_logits,1,1,3,0.255418,0.236215,0.014331,1.098579,0.337069,0.236215,0.255418,0.241087,,,
0,5,5.000000,agent_4,actor_logits,1,1,3,0.504783,-0.165058,0.221466,1.063531,0.432314,0.283316,0.504783,-0.165058,,,
0,6,6.000000,agent_1,actor_logits,2,1,3,0.382821,0.143345,0.128988,1.093812,0.375090,0.143345,0.253832,0.382821,,,
0,6,6.000000,agent_5,actor_logits,1,1,2,0.338225,0.080139,0.258085,0.684890,0.564166,0.080139,0.338225,,,,
0,9,9.000000,agent_0,actor_logits,3,1,4,0.527473,-0.054712,0.376110,1.362170,0.342887,-0.054712,0.151362,0.128793,0.527473,,
0,10,10.000000,agent_2,actor_logits,2,1,5,0.382392,-0.164746,0.113367,1.585776,0.262283,0.099307,-0.148990,0.382392,-0.164746,0.269026,
0,10,10.000000,agent_3,actor_logits,1,1,3,0.561803,0.138372,0.394119,1.078612,0.429356,0.167684,0.561803,0.138372,,,
0,10,10.000000,agent_4,actor_logits,1,1,2,0.214345,0.002661,0.211684,0.687577,0.552724,0.002661,0.214345,,,,
0,12,12.000000,agent_1,actor_logits,2,1,3,0.580653,0.048587,0.349965,1.073418,0.436281,0.048587,0.230689,0.580653,,,
0,13,13.000000,agent_4,actor_logits,2,1,3,0.384679,0.022667,0.007164,1.085597,0.371867,0.022667,0.377515,0.384679,,,
0,15,15.000000,agent_0,actor_logits,2,1,3,0.766322,-0.043861,0.671315,1.030460,0.511296,-0.043861,0.095007,0.766322,,,
0,16,16.000000,agent_5,actor_logits,2,1,4,0.387393,-0.217192,0.216183,1.363596,0.325168,0.063665,0.171210,0.387393,-0.217192,,
0,18,18.000000,agent_2,actor_logits,1,1,3,0.595819,-0.196644,0.061175,1.046654,0.417818,-0.196644,0.595819,0.534644,,,
0,18,18.000000,agent_3,actor_logits,1,1,2,0.291707,0.105539,0.186168,0.688834,0.546408,0.105539,0.291707,,,,
0,19,19.000000,agent_0,actor_logits,1,1,2,0.401625,0.060783,0.340842,0.678834,0.584395,0.060783,0.401625,,,,
0,21,21.000000,agent_1,actor_logits,2,1,4,0.511829,-0.203289,0.346185,1.352986,0.352376,0.067673,-0.203289,0.511829,0.165644,,
0,21,21.000000,agent_5,actor_logits,0,1,2,0.445662,0.098997,0.346664,0.678348,0.585809,0.445662,0.098997,,,,
0,22,22.000000,agent_4,actor_logits,1,1,4,0.268285,-0.056180,0.092385,1.379454,0.287361,0.175900,0.268285,0.100189,-0.056180,,
0,23,23.000000,agent_1,actor_logits,1,1,3,0.385571,0.143519,0.238157,1.091898,0.388637,0.143519,0.385571,0.147414,,,
0,23,23.000000,agent_2,actor_logits,2,1,3,0.459965,0.051332,0.165201,1.085028,0.398045,0.051332,0.294764,0.459965,,,
0,24,24.000000,agent_0,actor_logits,2,1,3,0.594786,-0.003637,0.412477,1.065947,0.452144,-0.003637,0.182309,0.594786,,,
0,27,27.000000,agent_3,actor_logits,0,1,2,0.290382,0.084343,0.206039,0.687869,0.551328,0.290382,0.084343,,,,
0,27,27.000000,agent_5,actor_logits,0,1,3,0.389337,0.143396,0.116384,1.093608,0.374237,0.389337,0.272953,0.143396,,,
0,30,30.000000,agent_1,actor_logits,1,1,2,0.058892,0.010818,0.048074,0.692858,0.512016,0.010818,0.058892,,,,
0,31,31.000000,agent_4,actor_logits,1,1,3,0.847945,-0.233884,0.701251,0.996402,0.544977,0.146694,0.847945,-0.233884,,,
0,32,32.000000,agent_2,actor_logits,2,1,3,0.603350,-0.089492,0.227676,1.061245,0.435439,-0.089492,0.375674,0.603350,,,
0,32,32.000000,agent_3,actor_logits,0,1,3,0.507751,-0.010113,0.300118,1.075859,0.427986,0.507751,0.207632,-0.010113,,,
0,34,34.000000,agent_3,actor_logits,1,1,3,0.516061,-0.111363,0.389581,1.064420,0.452222,0.126480,0.516061,-0.111363,,,
0,35,35.000000,agent_0,actor_logits,0,1,2,0.213289,0.120037,0.093252,0.692061,0.523296,0.213289,0.120037,,,,
0,35,35.000000,agent_1,actor_logits,2,1,3,0.270131,0.112475,0.059170,1.096528,0.357566,0.210961,0.112475,0.270131,,,
0,37,37.000000,agent_4,actor_logits,1,1,2,0.064063,-0.025528,0.089590,0.692145,0.522383,-0.025528,0.064063,,,,
0,39,39.000000,agent_5,actor_logits,0,1,2,0.261129,0.131631,0.129498,0.691055,0.532329,0.261129,0.131631,,,,
0,40,40.000000,agent_3,actor_logits,2,1,3,0.914466,-0.289795,0.757866,0.975225,0.565426,-0.289795,0.156600,0.914466,,,
0,45,45.000000,agent_1,actor_logits,3,1,5,0.492065,-0.037009,0.274568,1.586365,0.281213,0.217497,-0.037009,-0.001388,0.492065,-0.024682,
0,45,45.000000,agent_5,actor_logits,0,1,3,0.511887,-0.145219,0.319245,1.063779,0.445425,0.511887,0.192642,-0.145219,,,
0,46,46.000000,agent_0,actor_logits,1,1,3,0.455561,0.017178,0.014498,1.080173,0.380129,0.441063,0.455561,0.017178,,,
0,49,49.000000,agent_3,actor_logits,2,1,3,0.894601,-0.095593,0.671318,1.010265,0.531197,-0.095593,0.223283,0.894601,,,
0,49,49.000000,agent_4,actor_logits,1,1,3,0.662367,0.115731,0.419011,1.069653,0.447109,0.243357,0.662367,0.115731,,,
0,51,51.000000,agent_5,actor_logits,0,1,3,0.611166,-0.022546,0.512088,1.058013,0.469514,0.611166,-0.022546,0.099078,,,
0,52,52.000000,agent_3,actor_logits,1,1,3,0.638353,-0.047576,0.350193,1.060342,0.452863,-0.047576,0.638353,0.288160,,,
0,53,53.000000,agent_1,actor_logits,2,1,3,0.722351,-0.086210,0.380233,1.047020,0.469660,-0.086210,0.342118,0.722351,,,
0,53,53.000000,agent_4,actor_logits,0,1,1,0.187044,0.187044,nan,0.000000,1.000000,0.187044,,,,,
