episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5
0,0,0.000000,agent_0,actor_logits,0,1,1,-12.600489,-12.600489,nan,0.000000,1.000000,-12.600489,,,,,
0,0,0.000000,agent_1,actor_logits,2,1,4,-1.137712,-3.450320,0.068385,1.085245,0.445573,-3.450320,-1.206097,-1.137712,-2.691716,,
0,0,0.000000,agent_2,actor_logits,0,1,4,-0.454944,-3.114927,0.917586,0.935585,0.641953,-0.454944,-2.881800,-1.372530,-3.114927,,
0,0,0.000000,agent_3,actor_logits,0,1,2,-9.726838,-11.130488,1.403650,0.496549,0.802763,-9.726838,-11.130488,,,,
0,0,0.000000,agent_4,actor_logits,0,1,5,0.415269,-0.461878,0.242638,1.552996,0.304469,0.415269,0.172631,-0.461878,-0.434328,-0.005870,
0,0,0.000000,agent_5,actor_logits,0,1,1,0.415269,0.415269,nan,0.000000,1.000000,0.415269,,,,,
0,1,10.000000,agent_0,actor_logits,0,1,4,1.375860,-2.397264,1.121799,0.981311,0.616241,1.375860,0.081483,0.254061,-2.397264,,
0,1,10.000000,agent_1,actor_logits,2,1,4,0.534280,-0.705411,0.308240,1.286812,0.405045,0.226040,-0.276191,0.534280,-0.705411,,
0,1,10.000000,agent_2,actor_logits,1,1,2,1.034568,0.746391,0.288177,0.682873,0.571550,0.746391,1.034568,,,,
0,1,10.000000,agent_3,actor_logits,0,1,3,1.356397,-0.087636,0.571408,0.956614,0.555338,1.356397,-0.087636,0.784989,,,
0,1,10.000000,agent_4,actor_logits,0,1,5,2.968649,-1.683401,3.325709,0.348639,0.928304,2.968649,-1.683401,-1.224636,-1.126849,-0.357061,
0,1,10.000000,agent_5,actor_logits,0,1,2,0.415269,0.172631,0.242638,0.685842,0.560364,0.415269,0.172631,,,,
0,2,20.000000,agent_0,actor_logits,0,1,1,3.496706,3.496706,nan,0.000000,1.000000,3.496706,,,,,
0,2,20.000000,agent_1,actor_logits,1,1,3,0.699669,-0.454140,0.190599,1.005155,0.466876,0.509070,0.699669,-0.454140,,,
0,2,20.000000,agent_2,actor_logits,0,1,4,0.385008,-0.523306,0.441785,1.332888,0.381903,0.385008,-0.172950,-0.056777,-0.523306,,
0,2,20.000000,agent_3,actor_logits,0,1,3,0.960450,-2.142045,0.338669,0.780629,0.568940,0.960450,0.621782,-2.142045,,,
0,2,20.000000,agent_4,actor_logits,0,1,2,0.415269,0.172631,0.242638,0.685842,0.560364,0.415269,0.172631,,,,
0,2,20.000000,agent_5,actor_logits,0,1,2,0.415269,0.172631,0.242638,0.685842,0.560364,0.415269,0.172631,,,,
0,3,30.000000,agent_0,actor_logits,0,1,4,1.443105,-3.080396,0.601933,1.013981,0.540658,1.443105,0.208661,0.841172,-3.080396,,
0,3,30.000000,agent_1,actor_logits,2,1,5,0.165696,-0.664986,0.126295,1.538208,0.311354,0.039400,-0.617891,0.165696,-0.660045,-0.664986,
0,3,30.000000,agent_2,actor_logits,1,1,2,1.267658,0.457690,0.809968,0.617408,0.692103,0.457690,1.267658,,,,
0,3,30.000000,agent_4,actor_logits,0,1,3,0.415269,-0.461878,0.242638,1.041012,0.454437,0.415269,0.172631,-0.461878,,,
0,3,30.000000,agent_5,actor_logits,0,1,2,0.415269,0.172631,0.242638,0.685842,0.560364,0.415269,0.172631,,,,
0,4,34.140000,agent_3,actor_logits,0,1,4,0.415269,-0.461878,0.242638,1.315758,0.380502,0.415269,0.172631,-0.461878,-0.434328,,
0,5,40.000000,agent_0,actor_logits,0,1,1,3.577101,3.577101,nan,0.000000,1.000000,3.577101,,,,,
0,5,40.000000,agent_1,actor_logits,1,1,2,1.100208,0.461859,0.638349,0.644693,0.654380,0.461859,1.100208,,,,
0,5,40.000000,agent_2,actor_logits,0,1,4,0.262929,-0.502091,0.265244,1.351394,0.342324,0.262929,-0.109785,-0.002315,-0.502091,,
0,5,40.000000,agent_5,actor_logits,0,1,3,0.415269,-0.461878,0.242638,1.041012,0.454437,0.415269,0.172631,-0.461878,,,
0,6,44.140000,agent_3,actor_logits,0,1,3,0.415269,-0.461878,0.242638,1.041012,0.454437,0.415269,0.172631,-0.461878,,,
0,6,44.140000,agent_4,actor_logits,0,1,3,0.415269,-0.461878,0.242638,1.041012,0.454437,0.415269,0.172631,-0.461878,,,
0,7,50.000000,agent_0,actor_logits,2,1,4,1.933135,-3.951396,1.159718,0.915924,0.636123,0.569251,0.773417,1.933135,-3.951396,,
0,7,50.000000,agent_1,actor_logits,0,1,5,-0.103249,-0.476381,0.235153,1.600710,0.251481,-0.103249,-0.401956,-0.383435,-0.338402,-0.476381,
0,7,50.000000,agent_2,actor_logits,1,1,2,1.270851,0.396481,0.874371,0.605997,0.705654,0.396481,1.270851,,,,
0,7,50.000000,agent_5,actor_logits,0,1,3,0.415269,-0.461878,0.242638,1.041012,0.454437,0.415269,0.172631,-0.461878,,,
0,8,54.140000,agent_3,actor_logits,0,1,2,0.415269,0.172631,0.242638,0.685842,0.560364,0.415269,0.172631,,,,
0,8,54.140000,agent_4,actor_logits,0,1,3,0.415269,-0.461878,0.242638,1.041012,0.454437,0.415269,0.172631,-0.461878,,,
0,9,60.000000,agent_0,actor_logits,0,1,5,0.098353,-0.799654,0.355683,1.566976,0.303223,0.098353,-0.389985,-0.799654,-0.257330,-0.452972,
