episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5
0,0,0.000000,agent_0,actor_logits,2,1,3,2.942769,-3.666846,2.039757,0.365813,0.883855,0.903012,-3.666846,2.942769,,,
0,0,0.000000,agent_1,actor_logits,1,1,3,2.874399,-7.723083,4.461299,0.062694,0.988560,-7.723083,2.874399,-1.586900,,,
0,0,0.000000,agent_2,actor_logits,1,1,4,1.406131,-12.704783,0.661002,1.034801,0.505844,-12.704783,1.406131,0.745129,0.630820,,
0,0,0.000000,agent_3,actor_logits,4,1,5,1.915823,-12.773017,0.642742,1.313692,0.416647,-12.773017,1.273081,0.926525,1.227519,1.915823,
0,0,0.000000,agent_4,actor_logits,1,1,3,1.640190,-11.900450,0.584447,0.652218,0.642089,-11.900450,1.640190,1.055743,,,
0,0,0.000000,agent_5,actor_logits,1,1,3,1.962300,-11.085590,1.333323,0.512133,0.791388,-11.085590,1.962300,0.628977,,,
0,1,1.000000,agent_0,actor_logits,1,1,4,3.308567,-3.010468,2.561779,0.298222,0.922485,-1.977922,3.308567,0.746788,-3.010468,,
0,2,2.000000,agent_0,actor_logits,2,1,3,0.410465,-1.912429,0.249439,0.854591,0.532701,-1.912429,0.161026,0.410465,,,
0,2,2.000000,agent_3,actor_logits,2,1,3,1.534390,-14.655083,0.378270,0.675577,0.593456,-14.655083,1.156120,1.534390,,,
0,2,2.000000,agent_4,actor_logits,4,1,5,2.038121,-15.101357,0.094318,1.306053,0.341492,-15.101357,0.809902,1.943803,1.717254,2.038121,
0,3,3.000000,agent_0,actor_logits,1,1,4,2.605783,-5.053417,2.227943,0.562706,0.835540,-5.053417,2.605783,0.377840,0.182271,,
0,3,3.000000,agent_1,actor_logits,1,1,3,2.204390,-9.526835,2.632888,0.246039,0.932941,-9.526835,2.204390,-0.428498,,,
0,3,3.000000,agent_5,actor_logits,2,1,3,1.890281,-14.963973,0.948936,0.592101,0.720901,-14.963973,0.941345,1.890281,,,
