jitter_frac,episode_idx,WI_fromT
0.0000,0,64.503382
0.0000,1,64.503382
0.0000,2,64.503382
0.0000,3,64.503382
0.0000,4,64.503382
0.0000,5,64.503382
0.0000,6,64.503382
0.0000,7,64.503382
0.0000,8,64.503382
0.0000,9,64.503382
0.0000,10,64.503382
0.0000,11,64.503382
0.0000,12,64.503382
0.0000,13,64.503382
0.0000,14,64.503382
0.0000,15,64.503382
0.0000,16,64.503382
0.0000,17,64.503382
0.0000,18,64.503382
0.0000,19,64.503382
0.0000,20,64.503382
0.0000,21,64.503382
0.0000,22,64.503382
0.0000,23,64.503382
0.0000,24,64.503382
0.0000,25,64.503382
0.0000,26,64.503382
0.0000,27,64.503382
0.0000,28,64.503382
0.0000,29,64.503382
0.0000,30,64.503382
0.0000,31,64.503382
0.0000,32,64.503382
0.0000,33,64.503382
0.0000,34,64.503382
0.0000,35,64.503382
0.0000,36,64.503382
0.0000,37,64.503382
0.0000,38,64.503382
0.0000,39,64.503382
0.0000,40,64.503382
0.0000,41,64.503382
0.0000,42,64.503382
0.0000,43,64.503382
0.0000,44,64.503382
0.0000,45,64.503382
0.0000,46,64.503382
0.0000,47,64.503382
0.0000,48,64.503382
0.0000,49,64.503382
0.0000,50,64.503382
0.0000,51,64.503382
0.0000,52,64.503382
0.0000,53,64.503382
0.0000,54,64.503382
0.0000,55,64.503382
0.0000,56,64.503382
0.0000,57,64.503382
0.0000,58,64.503382
0.0000,59,64.503382
0.0000,60,64.503382
0.0000,61,64.503382
0.0000,62,64.503382
0.0000,63,64.503382
0.0000,64,64.503382
0.0000,65,64.503382
0.0000,66,64.503382
0.0000,67,64.503382
0.0000,68,64.503382
0.0000,69,64.503382
0.0000,70,64.503382
0.0000,71,64.503382
0.0000,72,64.503382
0.0000,73,64.503382
0.0000,74,64.503382
0.0000,75,64.503382
0.0000,76,64.503382
0.0000,77,64.503382
0.0000,78,64.503382
0.0000,79,64.503382
0.0000,80,64.503382
0.0000,81,64.503382
0.0000,82,64.503382
0.0000,83,64.503382
0.0000,84,64.503382
0.0000,85,64.503382
0.0000,86,64.503382
0.0000,87,64.503382
0.0000,88,64.503382
0.0000,89,64.503382
0.0000,90,64.503382
0.0000,91,64.503382
0.0000,92,64.503382
0.0000,93,64.503382
0.0000,94,64.503382
