episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7
0,0,0.000000,agent_0,actor_logits,1,1,2,4.459558,2.791826,1.667732,0.437552,0.841273,2.791826,4.459558,,,,,,
0,0,0.000000,agent_1,actor_logits,3,1,5,3.582303,-4.936631,1.344626,0.743143,0.746899,2.237677,0.488466,0.162068,3.582303,-4.936631,,,
0,0,0.000000,agent_2,actor_logits,6,1,7,5.816308,-4.023144,1.327734,0.733359,0.751219,0.854044,-4.023144,2.105985,-2.815390,2.446462,4.488574,5.816308,
0,0,0.000000,agent_3,actor_logits,0,1,4,4.425069,-0.283882,2.474646,0.435915,0.889527,4.425069,-0.283882,0.950865,1.950423,,,,
0,0,0.000000,agent_4,actor_logits,0,1,4,4.181799,0.006620,2.855720,0.406705,0.904917,4.181799,0.006620,1.326079,0.745614,,,,
0,0,0.000000,agent_5,actor_logits,3,1,5,5.543628,-4.057511,3.398329,0.186286,0.961106,2.145299,-0.935306,0.328949,5.543628,-4.057511,,,
0,2,2.000000,agent_3,actor_logits,2,1,5,3.532759,-2.041643,2.579734,0.423565,0.898688,-0.656369,-2.041643,3.532759,0.953025,-0.485392,,,
0,3,3.000000,agent_2,actor_logits,0,1,3,3.277890,-2.507711,1.699565,0.447372,0.843288,3.277890,-2.507711,1.578325,,,,,
0,3,3.000000,agent_5,actor_logits,2,1,6,4.030273,-3.561234,2.334364,0.609891,0.836460,0.303796,-3.561234,4.030273,-3.498764,1.420116,1.695909,,
0,6,6.000000,agent_1,actor_logits,4,1,5,2.184752,-2.198942,0.438557,0.972493,0.558052,-0.317637,-2.198942,1.746194,-0.760071,2.184752,,,
0,6,6.000000,agent_2,actor_logits,6,1,7,5.098779,-4.524761,0.319708,0.970197,0.537622,2.020979,-4.524761,1.606116,-1.620374,2.215111,4.779071,5.098779,
0,8,8.000000,agent_3,actor_logits,2,1,5,1.908981,-1.325649,1.181618,1.129260,0.598345,0.727363,-1.325649,1.908981,0.529036,-0.701123,,,
0,8,8.000000,agent_4,actor_logits,0,1,6,4.700562,-7.313537,2.994381,0.385081,0.911611,4.700562,-3.217427,1.706181,-7.313537,0.179981,1.366224,,
0,8,8.000000,agent_5,actor_logits,4,1,5,5.288669,-6.919667,1.521008,0.578279,0.801738,-0.299069,-6.919667,1.601801,3.767661,5.288669,,,
0,9,9.000000,agent_0,actor_logits,3,1,4,5.534389,0.505026,2.938790,0.312209,0.929176,1.444985,2.595599,0.505026,5.534389,,,,
0,9,9.000000,agent_2,actor_logits,0,1,3,2.180476,-2.853670,0.208484,0.709025,0.549956,2.180476,-2.853670,1.971992,,,,,
0,11,11.000000,agent_1,actor_logits,0,1,4,5.199374,-2.737536,3.089788,0.200795,0.953460,5.199374,-2.737536,2.109586,-0.628838,,,,
0,12,12.000000,agent_2,actor_logits,5,1,7,5.072715,-3.699693,0.272979,0.928702,0.535011,1.946288,-3.699693,1.103078,-1.599709,1.945470,5.072715,4.799736,
0,13,13.000000,agent_5,actor_logits,5,1,6,8.619797,-12.457913,2.321812,0.313340,0.909122,2.293747,-1.288845,-1.868674,-12.457913,6.297985,8.619797,,
0,15,15.000000,agent_0,actor_logits,2,1,3,6.493745,0.403641,5.351833,0.045868,0.993044,1.141912,0.403641,6.493745,,,,,
0,15,15.000000,agent_4,actor_logits,0,1,7,6.992521,-6.025341,1.932068,0.565563,0.839763,6.992521,-6.025341,-5.186491,2.333817,3.389716,5.060453,2.307290,
0,16,16.000000,agent_1,actor_logits,0,1,6,5.611887,-10.127520,3.277306,0.301936,0.933238,5.611887,-2.441372,-0.280505,-10.127520,2.334581,2.129361,,
0,16,16.000000,agent_5,actor_logits,0,1,5,2.198879,-2.344587,1.603544,0.824644,0.744759,2.198879,-0.130419,0.595334,-2.344587,-1.196354,,,
0,17,17.000000,agent_3,actor_logits,1,1,4,4.429120,-4.040119,2.578915,0.311050,0.919834,-0.072943,4.429120,1.850205,-4.040119,,,,
0,19,19.000000,agent_0,actor_logits,0,1,2,4.649967,4.135577,0.514390,0.661135,0.625835,4.649967,4.135577,,,,,,
0,23,23.000000,agent_0,actor_logits,0,1,3,6.605385,-2.090385,3.131221,0.175274,0.958009,6.605385,3.474164,-2.090385,,,,,
0,23,23.000000,agent_2,actor_logits,0,1,4,9.317485,-6.186526,9.507179,0.001352,0.999873,9.317485,-6.186526,-0.189695,-0.541302,,,,
0,24,24.000000,agent_4,actor_logits,3,1,4,7.333816,-4.456233,3.198776,0.169565,0.960323,-0.274791,-4.456233,4.135039,7.333816,,,,
