episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5
0,0,0.000000,agent_0,actor_logits,1,1,2,0.368889,0.214415,0.154475,0.690173,0.538542,0.214415,0.368889,,,,
0,0,0.000000,agent_1,actor_logits,0,1,3,0.310551,0.169815,0.072606,1.096961,0.357311,0.310551,0.169815,0.237946,,,
0,0,0.000000,agent_2,actor_logits,4,1,5,0.464275,-0.209626,0.270704,1.582011,0.278815,0.193571,-0.209626,0.153257,-0.078133,0.464275,
0,0,0.000000,agent_3,actor_logits,1,1,3,0.385992,0.136880,0.204502,1.092496,0.385424,0.181491,0.385992,0.136880,,,
0,0,0.000000,agent_4,actor_logits,0,1,2,0.332523,0.164372,0.168151,0.689625,0.541939,0.332523,0.164372,,,,
0,0,0.000000,agent_5,actor_logits,1,1,2,0.279807,0.265864,0.013943,0.693123,0.503486,0.265864,0.279807,,,,
0,3,3.000000,agent_2,actor_logits,1,1,3,0.383867,0.007607,0.199472,1.086817,0.399108,0.184395,0.383867,0.007607,,,
0,5,5.000000,agent_4,actor_logits,1,1,3,0.497166,0.081908,0.308010,1.082386,0.417523,0.189156,0.497166,0.081908,,,
0,6,6.000000,agent_1,actor_logits,2,1,3,0.422690,0.207509,0.172372,1.094143,0.377635,0.207509,0.250318,0.422690,,,
0,8,8.000000,agent_2,actor_logits,1,1,3,0.313235,0.167542,0.075997,1.096841,0.358263,0.167542,0.313235,0.237238,,,
0,9,9.000000,agent_0,actor_logits,3,1,4,0.639374,-0.242666,0.275367,1.329707,0.371876,-0.242666,-0.022589,0.364007,0.639374,,
0,10,10.000000,agent_3,actor_logits,1,1,3,0.502673,0.160089,0.143313,1.088997,0.388136,0.160089,0.502673,0.359360,,,
0,10,10.000000,agent_4,actor_logits,1,1,2,0.177804,0.037962,0.139842,0.690709,0.534904,0.037962,0.177804,,,,
0,10,10.000000,agent_5,actor_logits,2,1,4,0.287687,-0.004209,0.185745,1.380501,0.294070,0.101942,-0.004209,0.287687,0.093154,,
0,12,12.000000,agent_1,actor_logits,2,1,3,0.619578,0.148155,0.424406,1.074419,0.438929,0.195172,0.148155,0.619578,,,
0,13,13.000000,agent_2,actor_logits,2,1,3,0.431366,0.131011,0.191213,1.090750,0.389634,0.240153,0.131011,0.431366,,,
0,13,13.000000,agent_4,actor_logits,1,1,3,0.441629,0.097309,0.198504,1.088559,0.395467,0.243125,0.441629,0.097309,,,
0,15,15.000000,agent_0,actor_logits,2,1,3,1.113445,-0.100252,1.206022,0.919829,0.626377,-0.092577,-0.100252,1.113445,,,
0,15,15.000000,agent_5,actor_logits,0,1,2,0.634645,-0.242854,0.877500,0.605428,0.706304,0.634645,-0.242854,,,,
0,18,18.000000,agent_3,actor_logits,0,1,2,0.174419,0.174344,0.000075,0.693147,0.500019,0.174419,0.174344,,,,
0,19,19.000000,agent_0,actor_logits,1,1,2,0.410858,0.144796,0.266062,0.684376,0.566126,0.144796,0.410858,,,,
0,19,19.000000,agent_4,actor_logits,1,1,3,0.681642,-0.031810,0.542101,1.049192,0.482748,0.139541,0.681642,-0.031810,,,
0,21,21.000000,agent_1,actor_logits,2,1,4,0.634358,-0.542669,0.452801,1.311358,0.388418,0.181557,-0.542669,0.634358,0.173123,,
0,21,21.000000,agent_5,actor_logits,0,1,3,0.879212,-0.223743,0.669755,0.996260,0.542381,0.879212,0.209456,-0.223743,,,
0,22,22.000000,agent_2,actor_logits,2,1,3,0.529791,-0.160716,0.128483,1.060279,0.420036,0.401307,-0.160716,0.529791,,,
0,23,23.000000,agent_1,actor_logits,1,1,3,0.324617,-0.076866,0.076689,1.084681,0.385282,0.247928,0.324617,-0.076866,,,
0,24,24.000000,agent_0,actor_logits,2,1,3,0.396021,0.034636,0.165730,1.087899,0.393084,0.230292,0.034636,0.396021,,,
0,25,25.000000,agent_4,actor_logits,0,1,2,0.037482,-0.193192,0.230674,0.686540,0.557414,0.037482,-0.193192,,,,
0,26,26.000000,agent_3,actor_logits,0,1,3,0.504514,-0.162190,0.105379,1.062154,0.414356,0.504514,-0.162190,0.399134,,,
0,30,30.000000,agent_1,actor_logits,1,1,2,0.175741,-0.036758,0.212499,0.687534,0.552926,-0.036758,0.175741,,,,
0,31,31.000000,agent_4,actor_logits,0,1,3,0.474026,-0.055524,0.180091,1.076136,0.412530,0.474026,0.293935,-0.055524,,,
0,33,33.000000,agent_5,actor_logits,0,1,2,0.262944,0.225728,0.037216,0.692974,0.509303,0.262944,0.225728,,,,
0,35,35.000000,agent_0,actor_logits,0,1,2,0.383402,-0.086831,0.470233,0.666253,0.615439,0.383402,-0.086831,,,,
0,35,35.000000,agent_1,actor_logits,2,1,3,0.460053,0.149391,0.146710,1.090655,0.385133,0.149391,0.313343,0.460053,,,
0,36,36.000000,agent_3,actor_logits,0,1,3,0.699190,-0.279088,0.272878,1.028756,0.467914,0.699190,-0.279088,0.426312,,,
0,37,37.000000,agent_4,actor_logits,0,1,3,0.593362,-0.460916,0.074948,1.014460,0.439322,0.593362,-0.460916,0.518414,,,
0,38,38.000000,agent_3,actor_logits,1,1,3,0.844224,-0.299995,0.602761,0.995795,0.535971,0.241463,0.844224,-0.299995,,,
0,39,39.000000,agent_5,actor_logits,0,1,3,0.381546,0.121318,0.151175,1.092866,0.380145,0.381546,0.121318,0.230371,,,
0,40,40.000000,agent_4,actor_logits,0,1,2,0.482385,-0.168263,0.650648,0.642903,0.657157,0.482385,-0.168263,,,,
0,44,44.000000,agent_2,actor_logits,1,1,3,1.324479,-0.311865,1.210940,0.855661,0.669968,-0.311865,1.324479,0.113540,,,
0,44,44.000000,agent_3,actor_logits,2,1,3,0.969644,-0.132200,0.712412,0.992878,0.548631,-0.132200,0.257232,0.969644,,,
0,45,45.000000,agent_1,actor_logits,3,1,5,0.647303,-0.236197,0.425000,1.566882,0.307468,0.191195,-0.236197,0.052229,0.647303,0.222303,
0,45,45.000000,agent_4,actor_logits,0,1,3,0.529208,-0.014982,0.341982,1.072761,0.436553,0.529208,-0.014982,0.187226,,,
0,45,45.000000,agent_5,actor_logits,0,1,3,0.615959,-0.585428,0.076241,0.994769,0.448960,0.615959,-0.585428,0.539718,,,
0,46,46.000000,agent_0,actor_logits,0,1,3,0.722800,-0.289885,0.229848,1.024243,0.463414,0.722800,0.492952,-0.289885,,,
0,48,48.000000,agent_5,actor_logits,0,1,2,0.532603,-0.373625,0.906229,0.600145,0.712228,0.532603,-0.373625,,,,
0,49,49.000000,agent_2,actor_logits,1,1,3,0.690854,-0.127326,0.458613,1.043129,0.482301,-0.127326,0.690854,0.232241,,,
0,49,49.000000,agent_4,actor_logits,0,1,4,0.350188,-0.209446,0.307116,1.366010,0.330216,0.350188,-0.209446,0.023537,0.043072,,
0,51,51.000000,agent_0,actor_logits,0,1,2,0.404559,-0.479610,0.884169,0.604211,0.707685,0.404559,-0.479610,,,,
0,53,53.000000,agent_1,actor_logits,1,1,3,0.508017,-0.023804,0.184377,1.075963,0.413367,-0.023804,0.508017,0.323640,,,
0,53,53.000000,agent_3,actor_logits,2,1,3,0.918110,0.098263,0.752354,1.022386,0.523080,0.165756,0.098263,0.918110,,,
0,53,53.000000,agent_5,actor_logits,0,1,3,0.500161,-0.353835,0.089235,1.040513,0.427288,0.500161,-0.353835,0.410926,,,
0,55,55.000000,agent_0,actor_logits,0,1,3,0.761625,-0.523234,0.469613,0.984171,0.525781,0.761625,0.292012,-0.523234,,,
0,56,56.000000,agent_2,actor_logits,0,1,3,0.509210,-0.302137,0.303465,1.048280,0.458187,0.509210,0.205745,-0.302137,,,
0,56,56.000000,agent_3,actor_logits,1,1,3,0.721017,0.089644,0.587437,1.053259,0.479016,0.089644,0.721017,0.133581,,,
0,57,57.000000,agent_5,actor_logits,0,1,4,0.310645,-0.336497,0.066899,1.359165,0.307765,0.310645,-0.336497,0.075435,0.243746,,
0,58,58.000000,agent_4,actor_logits,0,1,3,0.457743,-0.444388,0.087392,1.034546,0.430659,0.457743,0.370351,-0.444388,,,
0,60,60.000000,agent_1,actor_logits,0,1,3,0.479462,-0.534819,0.202848,1.023702,0.458912,0.479462,0.276614,-0.534819,,,
0,61,61.000000,agent_0,actor_logits,2,1,4,0.792023,-0.607034,0.492143,1.256750,0.448413,-0.607034,0.299879,0.792023,-0.196990,,
0,64,64.000000,agent_2,actor_logits,0,1,5,0.657673,-0.298156,0.353645,1.542798,0.330467,0.657673,-0.298156,-0.234755,0.304028,0.022303,
0,64,64.000000,agent_3,actor_logits,0,1,2,0.291939,-0.066175,0.358114,0.677370,0.588584,0.291939,-0.066175,,,,
