episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7
0,0,0.000000,agent_0,q_values,0,1,2,44.894428,42.655212,2.239216,0.316840,0.903716,44.894428,42.655212,,,,,,
0,0,0.000000,agent_1,q_values,1,1,5,51.157944,49.401062,0.315758,1.406079,0.405197,50.842186,51.157944,49.401062,50.044876,49.720642,,,
0,0,0.000000,agent_2,q_values,6,1,7,42.985531,40.798687,0.842129,1.691333,0.383228,42.090240,40.798687,41.311516,40.871967,41.934464,42.143402,42.985531,
0,0,0.000000,agent_3,q_values,0,1,4,49.484886,47.221695,0.430439,1.051692,0.529422,49.484886,47.221695,47.479519,49.054447,,,,
0,0,0.000000,agent_4,q_values,1,1,4,43.804901,43.357574,0.270550,1.369278,0.327016,43.534351,43.804901,43.382790,43.357574,,,,
0,0,0.000000,agent_5,q_values,3,1,5,44.992268,41.684605,0.696491,1.063469,0.575723,41.684605,41.708584,44.295776,44.992268,43.187572,,,
0,2,2.000000,agent_3,q_values,3,1,5,49.644478,45.034187,2.663925,0.525328,0.874160,45.685699,45.034187,46.980553,49.644478,46.548836,,,
0,3,3.000000,agent_2,q_values,0,1,3,43.360672,41.214703,0.759563,0.843077,0.630984,43.360672,42.601109,41.214703,,,,,
0,3,3.000000,agent_5,q_values,2,1,6,45.317429,39.939316,1.421608,0.967812,0.683762,39.939316,40.704571,45.317429,43.429558,42.421326,43.895821,,
0,4,4.000000,agent_3,q_values,3,1,4,49.785881,47.476822,0.417477,1.044354,0.529264,49.368404,47.756039,47.476822,49.785881,,,,
0,6,6.000000,agent_0,q_values,1,1,3,45.797352,40.751991,1.594173,0.484740,0.826777,44.203178,45.797352,40.751991,,,,,
0,6,6.000000,agent_1,q_values,0,1,6,52.335815,50.214005,0.800076,1.446980,0.485758,52.335815,50.214005,50.723682,50.537731,51.535740,50.251965,,
0,6,6.000000,agent_2,q_values,2,1,7,43.178368,39.709518,1.029301,1.479580,0.482604,42.149067,41.050827,43.178368,39.941563,41.934547,39.709518,41.738605,
0,6,6.000000,agent_4,q_values,3,1,5,45.014122,40.686447,0.846497,1.151755,0.559624,44.167625,43.420540,40.686447,45.014122,43.059410,,,
0,8,8.000000,agent_5,q_values,3,1,5,46.157272,39.359089,2.056190,0.640079,0.806222,39.359089,40.142563,43.939522,46.157272,44.101082,,,
0,9,9.000000,agent_3,q_values,3,1,4,50.125984,48.190586,1.911530,0.948624,0.695768,48.195232,48.190586,48.214455,50.125984,,,,
0,10,10.000000,agent_5,q_values,0,1,4,46.316925,42.009277,3.257153,0.338631,0.926185,46.316925,42.731850,42.009277,43.059772,,,,
0,11,11.000000,agent_2,q_values,0,1,4,43.116154,41.440708,0.385838,1.247514,0.427517,43.116154,42.365337,42.730316,41.440708,,,,
0,12,12.000000,agent_4,q_values,4,1,5,45.533993,42.511719,1.902409,0.951466,0.724181,43.076317,43.204414,42.511719,43.631584,45.533993,,,
0,12,12.000000,agent_5,q_values,4,1,5,46.410625,38.137650,3.041706,0.270876,0.938714,39.460377,38.137650,43.368919,42.295261,46.410625,,,
0,13,13.000000,agent_0,q_values,3,1,4,46.569527,42.053314,3.738491,0.250136,0.950245,42.831036,42.531944,42.053314,46.569527,,,,
